,steps,metric,training_loss,validation_loss,validation_acc
1434,1406,training_loss,44.652626037597656,,
1435,1407,training_loss,39.26496124267578,,
1436,1408,training_loss,39.450592041015625,,
1437,1409,training_loss,32.75649642944336,,
1438,1410,training_loss,35.0493049621582,,
1439,1411,training_loss,45.01422882080078,,
1440,1412,training_loss,37.29957962036133,,
1441,1413,training_loss,45.29072952270508,,
1442,1414,training_loss,73.75192260742188,,
1443,1415,training_loss,36.56126022338867,,
1444,1416,training_loss,28.62485694885254,,
1445,1417,training_loss,36.9287223815918,,
1446,1418,training_loss,31.505279541015625,,
1447,1419,training_loss,38.714874267578125,,
1448,1420,training_loss,29.03432273864746,,
1449,1421,training_loss,39.532962799072266,,
1450,1422,training_loss,24.951202392578125,,
1451,1423,training_loss,37.61125183105469,,
1452,1424,training_loss,64.13157653808594,,
1453,1425,training_loss,31.43569564819336,,
1454,1426,training_loss,28.025150299072266,,
1455,1427,training_loss,34.5550537109375,,
1456,1428,training_loss,38.39018630981445,,
1457,1429,training_loss,70.44529724121094,,
1458,1430,training_loss,27.208303451538086,,
1459,1431,training_loss,26.525115966796875,,
1460,1432,training_loss,36.02763748168945,,
1461,1433,training_loss,29.891557693481445,,
1462,1434,training_loss,31.392953872680664,,
1463,1435,training_loss,31.574981689453125,,
1464,1436,training_loss,32.176815032958984,,
1465,1437,training_loss,44.65480422973633,,
1466,1438,training_loss,44.67323684692383,,
1467,1439,training_loss,20.820363998413086,,
1468,1440,training_loss,33.79330062866211,,
1469,1441,training_loss,29.007354736328125,,
1470,1442,training_loss,63.52592849731445,,
1471,1443,training_loss,33.049888610839844,,
1472,1444,training_loss,27.269742965698242,,
1473,1445,training_loss,27.565208435058594,,
1474,1446,training_loss,27.923154830932617,,
1475,1447,training_loss,24.289274215698242,,
1476,1448,training_loss,19.713735580444336,,
1477,1449,training_loss,24.221872329711914,,
1478,1450,training_loss,28.336227416992188,,
1479,1451,training_loss,23.200183868408203,,
1480,1452,training_loss,32.61004638671875,,
1481,1453,training_loss,27.01642417907715,,
1482,1454,training_loss,59.622135162353516,,
1483,1455,training_loss,38.968955993652344,,
1484,1456,training_loss,22.696773529052734,,
1485,1457,training_loss,32.21615982055664,,
1486,1458,training_loss,23.119619369506836,,
1487,1459,training_loss,25.880006790161133,,
1488,1460,training_loss,31.661354064941406,,
1489,1461,training_loss,33.55259704589844,,
1490,1462,training_loss,65.7874984741211,,
1491,1463,training_loss,27.46260643005371,,
1492,1464,training_loss,26.457931518554688,,
1493,1465,training_loss,57.8402214050293,,
1494,1466,training_loss,27.568761825561523,,
1495,1467,training_loss,22.617835998535156,,
1496,1468,training_loss,27.70363426208496,,
1497,1469,training_loss,20.344539642333984,,
1498,1470,training_loss,24.4913272857666,,
1499,1471,training_loss,26.252058029174805,,
1500,1472,training_loss,21.32960319519043,,
1501,1473,training_loss,28.552108764648438,,
1502,1474,training_loss,60.68342208862305,,
1503,1475,training_loss,18.65826988220215,,
1504,1476,training_loss,23.57567596435547,,
1505,1477,training_loss,28.413494110107422,,
1506,1478,training_loss,21.532222747802734,,
1507,1479,training_loss,21.322689056396484,,
1508,1480,training_loss,39.46123123168945,,
1509,1481,training_loss,24.004928588867188,,
1510,1482,training_loss,23.977195739746094,,
1511,1483,training_loss,21.397254943847656,,
1512,1484,training_loss,22.133739471435547,,
1513,1485,training_loss,58.266239166259766,,
1514,1486,training_loss,19.756534576416016,,
1515,1487,training_loss,24.75973892211914,,
1516,1488,training_loss,22.04811668395996,,
1517,1489,training_loss,29.58247184753418,,
1518,1490,training_loss,28.571870803833008,,
1519,1491,training_loss,21.650821685791016,,
1520,1492,training_loss,21.67595672607422,,
1521,1493,training_loss,21.52327537536621,,
1522,1494,training_loss,17.991580963134766,,
1523,1495,training_loss,19.46094512939453,,
1524,1496,training_loss,19.25807762145996,,
1525,1497,training_loss,18.142927169799805,,
1526,1498,training_loss,25.56231689453125,,
1527,1499,training_loss,21.77792739868164,,
1528,1500,validation_loss,21.36060644742298,,
1529,1500,validation_acc,0.6541666666666667,,
1530,1500,training_loss,22.115034103393555,,
1531,1501,training_loss,20.413253784179688,,
1532,1502,training_loss,20.71040153503418,,
1533,1503,training_loss,18.161781311035156,,
1534,1504,training_loss,20.117624282836914,,
1535,1505,training_loss,64.92570495605469,,
1536,1506,training_loss,22.55246353149414,,
1537,1507,training_loss,19.454374313354492,,
1538,1508,training_loss,53.535911560058594,,
1539,1509,training_loss,16.71526336669922,,
1540,1510,training_loss,19.507946014404297,,
1541,1511,training_loss,18.303468704223633,,
1542,1512,training_loss,25.09186363220215,,
1543,1513,training_loss,16.386625289916992,,
1544,1514,training_loss,24.932228088378906,,
1545,1515,training_loss,26.15345573425293,,
1546,1516,training_loss,19.01314353942871,,
1547,1517,training_loss,16.44490623474121,,
1548,1518,training_loss,20.10175323486328,,
1549,1519,training_loss,22.367733001708984,,
1550,1520,training_loss,18.15126609802246,,
1551,1521,training_loss,14.412736892700195,,
1552,1522,training_loss,18.661487579345703,,
1553,1523,training_loss,18.056873321533203,,
1554,1524,training_loss,15.897198677062988,,
1555,1525,training_loss,13.987190246582031,,
1556,1526,training_loss,14.037832260131836,,
1557,1527,training_loss,16.091318130493164,,
1558,1528,training_loss,13.769088745117188,,
1559,1529,training_loss,10.929580688476562,,
1560,1530,training_loss,17.62726593017578,,
1561,1531,training_loss,14.907794952392578,,
1562,1532,training_loss,12.140247344970703,,
1563,1533,training_loss,19.391498565673828,,
1564,1534,training_loss,90.15255737304688,,
1565,1535,training_loss,17.27704429626465,,
1566,1536,training_loss,14.569185256958008,,
1567,1537,training_loss,22.361690521240234,,
1568,1538,training_loss,20.687280654907227,,
1569,1539,training_loss,52.36079406738281,,
1570,1540,training_loss,21.452394485473633,,
1571,1541,training_loss,21.834701538085938,,
1572,1542,training_loss,13.536477088928223,,
1573,1543,training_loss,25.861610412597656,,
1574,1544,training_loss,15.57959270477295,,
1575,1545,training_loss,15.89476203918457,,
1576,1546,training_loss,13.368813514709473,,
1577,1547,training_loss,15.840575218200684,,
1578,1548,training_loss,21.441692352294922,,
1579,1549,training_loss,11.42569351196289,,
1580,1550,training_loss,13.200824737548828,,
1581,1551,training_loss,12.551431655883789,,
1582,1552,training_loss,13.524638175964355,,
1583,1553,training_loss,15.95850944519043,,
1584,1554,training_loss,67.02189636230469,,
1585,1555,training_loss,13.104628562927246,,
1586,1556,training_loss,15.2166109085083,,
1587,1557,training_loss,15.179459571838379,,
1588,1558,training_loss,14.919975280761719,,
1589,1559,training_loss,48.73365783691406,,
1590,1560,training_loss,13.565786361694336,,
1591,1561,training_loss,10.965094566345215,,
1592,1562,training_loss,27.27325439453125,,
1593,1563,training_loss,13.76247787475586,,
1594,1564,training_loss,13.482013702392578,,
1595,1565,training_loss,13.177080154418945,,
1596,1566,training_loss,17.288318634033203,,
1597,1567,training_loss,20.850873947143555,,
1598,1568,training_loss,12.247321128845215,,
1599,1569,training_loss,11.92263412475586,,
1600,1570,training_loss,12.586116790771484,,
1601,1571,training_loss,11.322683334350586,,
1602,1572,training_loss,11.822918891906738,,
1603,1573,training_loss,12.391478538513184,,
1604,1574,training_loss,14.724725723266602,,
1605,1575,training_loss,12.098113059997559,,
1606,1576,training_loss,10.828535079956055,,
1607,1577,training_loss,10.132524490356445,,
1608,1578,training_loss,57.93964385986328,,
1609,1579,training_loss,9.528841972351074,,
1610,1580,training_loss,14.809597969055176,,
1611,1581,training_loss,24.625125885009766,,
1612,1582,training_loss,11.932270050048828,,
1613,1583,training_loss,15.941576957702637,,
1614,1584,training_loss,18.58797264099121,,
1615,1585,training_loss,13.101298332214355,,
1616,1586,training_loss,8.878605842590332,,
1617,1587,training_loss,48.86432647705078,,
1618,1588,training_loss,11.990991592407227,,
1619,1589,training_loss,16.33696174621582,,
1620,1590,training_loss,13.668939590454102,,
1621,1591,training_loss,13.487418174743652,,
1622,1592,training_loss,11.049674987792969,,
1623,1593,training_loss,10.939352989196777,,
1624,1594,training_loss,10.449426651000977,,
1625,1595,training_loss,7.8131279945373535,,
1626,1596,training_loss,18.474525451660156,,
1627,1597,training_loss,50.111759185791016,,
1628,1598,training_loss,9.112787246704102,,
1629,1599,training_loss,9.761524200439453,,
1630,1600,validation_loss,11.740620745705614,,
1631,1600,validation_acc,0.8023809523809524,,
1632,1600,training_loss,47.60332107543945,,
1633,1601,training_loss,11.42906379699707,,
1634,1602,training_loss,11.55965805053711,,
1635,1603,training_loss,11.833939552307129,,
1636,1604,training_loss,10.546360969543457,,
1637,1605,training_loss,8.400191307067871,,
1638,1606,training_loss,10.079490661621094,,
1639,1607,training_loss,33.69939041137695,,
1640,1608,training_loss,10.164329528808594,,
1641,1609,training_loss,10.829224586486816,,
1642,1610,training_loss,67.02007293701172,,
1643,1611,training_loss,14.681315422058105,,
1644,1612,training_loss,18.80795669555664,,
1645,1613,training_loss,10.550213813781738,,
1646,1614,training_loss,11.276251792907715,,
1647,1615,training_loss,10.170099258422852,,
1648,1616,training_loss,9.162006378173828,,
1649,1617,training_loss,15.211941719055176,,
1650,1618,training_loss,8.601845741271973,,
1651,1619,training_loss,9.567151069641113,,
1652,1620,training_loss,18.20418930053711,,
1653,1621,training_loss,9.326059341430664,,
1654,1622,training_loss,47.03158187866211,,
1655,1623,training_loss,13.284608840942383,,
1656,1624,training_loss,10.768905639648438,,
1657,1625,training_loss,9.148694038391113,,
1658,1626,training_loss,9.809712409973145,,
1659,1627,training_loss,8.013286590576172,,
1660,1628,training_loss,8.497875213623047,,
1661,1629,training_loss,8.609356880187988,,
1662,1630,training_loss,10.961664199829102,,
1663,1631,training_loss,10.24885082244873,,
1664,1632,training_loss,10.809247970581055,,
1665,1633,training_loss,11.244129180908203,,
1666,1634,training_loss,9.360790252685547,,
1667,1635,training_loss,11.720520973205566,,
1668,1636,training_loss,8.262229919433594,,
1669,1637,training_loss,14.038507461547852,,
1670,1638,training_loss,17.105850219726562,,
1671,1639,training_loss,44.93318176269531,,
1672,1640,training_loss,10.73861312866211,,
1673,1641,training_loss,10.099493980407715,,
1674,1642,training_loss,10.69749927520752,,
1675,1643,training_loss,9.24129867553711,,
1676,1644,training_loss,9.191844940185547,,
1677,1645,training_loss,11.094295501708984,,
1678,1646,training_loss,10.090676307678223,,
1679,1647,training_loss,8.064478874206543,,
1680,1648,training_loss,45.417564392089844,,
1681,1649,training_loss,16.802682876586914,,
1682,1650,training_loss,11.606764793395996,,
1683,1651,training_loss,11.363702774047852,,
1684,1652,training_loss,11.573468208312988,,
1685,1653,training_loss,9.357097625732422,,
1686,1654,training_loss,88.73441314697266,,
1687,1655,training_loss,8.968464851379395,,
1688,1656,training_loss,10.397603988647461,,
1689,1657,training_loss,10.452905654907227,,
1690,1658,training_loss,9.381036758422852,,
1691,1659,training_loss,9.654829025268555,,
1692,1660,training_loss,13.001235961914062,,
1693,1661,training_loss,8.811943054199219,,
1694,1662,training_loss,9.319012641906738,,
1695,1663,training_loss,17.546159744262695,,
1696,1664,training_loss,47.774497985839844,,
1697,1665,training_loss,15.23873519897461,,
1698,1666,training_loss,9.70412826538086,,
1699,1667,training_loss,10.845608711242676,,
1700,1668,training_loss,46.367340087890625,,
1701,1669,training_loss,17.678150177001953,,
1702,1670,training_loss,9.586447715759277,,
1703,1671,training_loss,13.959131240844727,,
1704,1672,training_loss,8.041842460632324,,
1705,1673,training_loss,7.410538196563721,,
1706,1674,training_loss,8.327569961547852,,
1707,1675,training_loss,16.81581687927246,,
1708,1676,training_loss,8.006134033203125,,
1709,1677,training_loss,15.830327987670898,,
1710,1678,training_loss,16.838153839111328,,
1711,1679,training_loss,14.713274955749512,,
1712,1680,training_loss,10.938101768493652,,
1713,1681,training_loss,14.849963188171387,,
1714,1682,training_loss,7.110106468200684,,
1715,1683,training_loss,8.136507034301758,,
1716,1684,training_loss,9.59559440612793,,
1717,1685,training_loss,7.421132564544678,,
1718,1686,training_loss,11.437203407287598,,
1719,1687,training_loss,9.550698280334473,,
1720,1688,training_loss,7.273105144500732,,
1721,1689,training_loss,10.85843276977539,,
1722,1690,training_loss,6.601142883300781,,
1723,1691,training_loss,6.630554676055908,,
1724,1692,training_loss,8.879963874816895,,
1725,1693,training_loss,8.737017631530762,,
1726,1694,training_loss,46.08591842651367,,
1727,1695,training_loss,8.30594253540039,,
1728,1696,training_loss,8.187005996704102,,
1729,1697,training_loss,8.363504409790039,,
1730,1698,training_loss,7.45076322555542,,
1731,1699,training_loss,8.509291648864746,,
1732,1700,validation_loss,9.968868185851088,,
1733,1700,validation_acc,0.8425595238095238,,
1734,1700,training_loss,8.049781799316406,,
1735,1701,training_loss,7.097301483154297,,
1736,1702,training_loss,7.504719257354736,,
1737,1703,training_loss,9.819969177246094,,
1738,1704,training_loss,7.564687252044678,,
1739,1705,training_loss,9.461064338684082,,
1740,1706,training_loss,8.663729667663574,,
1741,1707,training_loss,12.605525016784668,,
1742,1708,training_loss,16.709333419799805,,
1743,1709,training_loss,8.79300594329834,,
1744,1710,training_loss,6.997609615325928,,
1745,1711,training_loss,10.095540046691895,,
1746,1712,training_loss,6.815475940704346,,
1747,1713,training_loss,17.166545867919922,,
1748,1714,training_loss,8.309958457946777,,
1749,1715,training_loss,9.15750503540039,,
1750,1716,training_loss,85.37911987304688,,
1751,1717,training_loss,8.9376859664917,,
1752,1718,training_loss,10.251442909240723,,
1753,1719,training_loss,7.760750770568848,,
1754,1720,training_loss,8.013078689575195,,
1755,1721,training_loss,6.363182544708252,,
1756,1722,training_loss,6.7725934982299805,,
1757,1723,training_loss,12.940322875976562,,
1758,1724,training_loss,7.612317085266113,,
1759,1725,training_loss,5.813389301300049,,
1760,1726,training_loss,7.711589336395264,,
1761,1727,training_loss,9.534035682678223,,
1762,1728,training_loss,47.96320343017578,,
1763,1729,training_loss,45.27093505859375,,
1764,1730,training_loss,17.619779586791992,,
1765,1731,training_loss,8.460074424743652,,
1766,1732,training_loss,8.038238525390625,,
1767,1733,training_loss,15.682458877563477,,
1768,1734,training_loss,14.612356185913086,,
1769,1735,training_loss,9.655128479003906,,
1770,1736,training_loss,8.175908088684082,,
1771,1737,training_loss,7.25411319732666,,
1772,1738,training_loss,6.701225280761719,,
1773,1739,training_loss,7.573120594024658,,
1774,1740,training_loss,13.114928245544434,,
1775,1741,training_loss,54.07938003540039,,
1776,1742,training_loss,9.22778606414795,,
1777,1743,training_loss,12.083015441894531,,
1778,1744,training_loss,14.090192794799805,,
1779,1745,training_loss,7.461603164672852,,
1780,1746,training_loss,9.009831428527832,,
1781,1747,training_loss,7.032067775726318,,
1782,1748,training_loss,6.999443054199219,,
1783,1749,training_loss,12.09365463256836,,
1784,1750,training_loss,14.260907173156738,,
1785,1751,training_loss,44.18946075439453,,
1786,1752,training_loss,15.232634544372559,,
1787,1753,training_loss,8.779975891113281,,
1788,1754,training_loss,7.669254779815674,,
1789,1755,training_loss,7.665238857269287,,
1790,1756,training_loss,9.502880096435547,,
1791,1757,training_loss,9.929643630981445,,
1792,1758,training_loss,44.810211181640625,,
1793,1759,training_loss,7.145630836486816,,
1794,1760,training_loss,8.599116325378418,,
1795,1761,training_loss,7.470362663269043,,
1796,1762,training_loss,6.151644706726074,,
1797,1763,training_loss,8.134064674377441,,
1798,1764,training_loss,8.672621726989746,,
1799,1765,training_loss,15.069304466247559,,
1800,1766,training_loss,8.385860443115234,,
1801,1767,training_loss,6.447717666625977,,
1802,1768,training_loss,7.691459655761719,,
1803,1769,training_loss,8.393665313720703,,
1804,1770,training_loss,8.155619621276855,,
1805,1771,training_loss,45.45745849609375,,
1806,1772,training_loss,7.8896098136901855,,
1807,1773,training_loss,7.157419204711914,,
1808,1774,training_loss,8.244077682495117,,
1809,1775,training_loss,16.41827964782715,,
1810,1776,training_loss,10.544673919677734,,
1811,1777,training_loss,7.226625919342041,,
1812,1778,training_loss,8.274624824523926,,
1813,1779,training_loss,9.14477825164795,,
1814,1780,training_loss,9.42404842376709,,
1815,1781,training_loss,6.969046592712402,,
1816,1782,training_loss,7.988091468811035,,
1817,1783,training_loss,7.858307361602783,,
1818,1784,training_loss,16.079126358032227,,
1819,1785,training_loss,8.39863109588623,,
1820,1786,training_loss,6.625384330749512,,
1821,1787,training_loss,15.179784774780273,,
1822,1788,training_loss,16.420469284057617,,
1823,1789,training_loss,12.487847328186035,,
1824,1790,training_loss,7.311373233795166,,
1825,1791,training_loss,8.3082857131958,,
1826,1792,training_loss,7.510136127471924,,
1827,1793,training_loss,9.37563419342041,,
1828,1794,training_loss,6.912128925323486,,
1829,1795,training_loss,7.798072814941406,,
1830,1796,training_loss,45.96784591674805,,
1831,1797,training_loss,14.256840705871582,,
1832,1798,training_loss,52.35021209716797,,
1833,1799,training_loss,5.204689979553223,,
1834,1800,validation_loss,8.655889410800926,,
1835,1800,validation_acc,0.8589285714285714,,
1836,1800,training_loss,6.35847806930542,,
1837,1801,training_loss,8.218816757202148,,
1838,1802,training_loss,8.167136192321777,,
1839,1803,training_loss,6.474152088165283,,
1840,1804,training_loss,10.021668434143066,,
1841,1805,training_loss,7.972809314727783,,
1842,1806,training_loss,9.861388206481934,,
1843,1807,training_loss,6.750862121582031,,
1844,1808,training_loss,10.563971519470215,,
1845,1809,training_loss,16.61582374572754,,
1846,1810,training_loss,6.315045356750488,,
1847,1811,training_loss,45.08409118652344,,
1848,1812,training_loss,15.02574348449707,,
1849,1813,training_loss,13.804909706115723,,
1850,1814,training_loss,7.755726337432861,,
1851,1815,training_loss,6.0634002685546875,,
1852,1816,training_loss,8.513469696044922,,
1853,1817,training_loss,8.731622695922852,,
1854,1818,training_loss,13.760089874267578,,
1855,1819,training_loss,6.713088512420654,,
1856,1820,training_loss,6.453952312469482,,
1857,1821,training_loss,6.93886137008667,,
1858,1822,training_loss,7.867163181304932,,
1859,1823,training_loss,16.10978126525879,,
1860,1824,training_loss,8.7332181930542,,
1861,1825,training_loss,45.95693588256836,,
1862,1826,training_loss,22.883991241455078,,
1863,1827,training_loss,7.5122175216674805,,
1864,1828,training_loss,7.7059197425842285,,
1865,1829,training_loss,45.51994705200195,,
1866,1830,training_loss,7.663491725921631,,
1867,1831,training_loss,55.14425277709961,,
1868,1832,training_loss,7.392515659332275,,
1869,1833,training_loss,15.723517417907715,,
1870,1834,training_loss,7.507298946380615,,
1871,1835,training_loss,12.35828685760498,,
1872,1836,training_loss,7.838570594787598,,
1873,1837,training_loss,43.22305679321289,,
1874,1838,training_loss,9.193615913391113,,
1875,1839,training_loss,8.485806465148926,,
1876,1840,training_loss,6.766793727874756,,
1877,1841,training_loss,8.301137924194336,,
1878,1842,training_loss,7.47148323059082,,
1879,1843,training_loss,7.572571754455566,,
1880,1844,training_loss,7.8064866065979,,
1881,1845,training_loss,9.324572563171387,,
1882,1846,training_loss,6.91104793548584,,
1883,1847,training_loss,7.745010852813721,,
1884,1848,training_loss,7.117213249206543,,
1885,1849,training_loss,8.521278381347656,,
1886,1850,training_loss,9.508756637573242,,
1887,1851,training_loss,7.771664619445801,,
1888,1852,training_loss,13.54494857788086,,
1889,1853,training_loss,8.409235000610352,,
1890,1854,training_loss,7.068408489227295,,
1891,1855,training_loss,7.611072540283203,,
1892,1856,training_loss,8.549078941345215,,
1893,1857,training_loss,8.452728271484375,,
1894,1858,training_loss,7.504314422607422,,
1895,1859,training_loss,7.144644737243652,,
1896,1860,training_loss,7.031494140625,,
1897,1861,training_loss,6.40385627746582,,
1898,1862,training_loss,6.04241943359375,,
1899,1863,training_loss,6.8431878089904785,,
1900,1864,training_loss,12.77289867401123,,
1901,1865,training_loss,9.697626113891602,,
1902,1866,training_loss,46.056854248046875,,
1903,1867,training_loss,13.484694480895996,,
1904,1868,training_loss,49.53874206542969,,
1905,1869,training_loss,6.287910461425781,,
1906,1870,training_loss,7.368000507354736,,
1907,1871,training_loss,6.627101421356201,,
1908,1872,training_loss,22.142059326171875,,
1909,1873,training_loss,10.440510749816895,,
1910,1874,training_loss,8.28815746307373,,
1911,1875,training_loss,7.672287940979004,,
1912,1876,training_loss,43.79784393310547,,
1913,1877,training_loss,8.305924415588379,,
1914,1878,training_loss,8.412691116333008,,
1915,1879,training_loss,43.65559387207031,,
1916,1880,training_loss,7.886590003967285,,
1917,1881,training_loss,6.681988716125488,,
1918,1882,training_loss,7.1517438888549805,,
1919,1883,training_loss,15.301473617553711,,
1920,1884,training_loss,7.145538330078125,,
1921,1885,training_loss,8.070711135864258,,
1922,1886,training_loss,7.29355525970459,,
1923,1887,training_loss,8.795320510864258,,
1924,1888,training_loss,9.863582611083984,,
1925,1889,training_loss,9.182697296142578,,
1926,1890,training_loss,9.764057159423828,,
1927,1891,training_loss,8.643336296081543,,
1928,1892,training_loss,53.38816833496094,,
1929,1893,training_loss,9.207030296325684,,
1930,1894,training_loss,7.884697914123535,,
1931,1895,training_loss,7.524405479431152,,
1932,1896,training_loss,8.01207447052002,,
1933,1897,training_loss,20.406099319458008,,
1934,1898,training_loss,8.26099967956543,,
1935,1899,training_loss,7.159282684326172,,
1936,1900,validation_loss,8.814112757805782,,
1937,1900,validation_acc,0.8482142857142857,,
1938,1900,training_loss,13.599288940429688,,
1939,1901,training_loss,8.856456756591797,,
1940,1902,training_loss,6.9818010330200195,,
1941,1903,training_loss,13.3909330368042,,
1942,1904,training_loss,7.945731163024902,,
1943,1905,training_loss,6.750195503234863,,
1944,1906,training_loss,47.04627227783203,,
1945,1907,training_loss,7.521034240722656,,
1946,1908,training_loss,8.829837799072266,,
1947,1909,training_loss,7.496211528778076,,
1948,1910,training_loss,46.11289978027344,,
1949,1911,training_loss,15.95927619934082,,
1950,1912,training_loss,7.506128787994385,,
1951,1913,training_loss,7.262547492980957,,
1952,1914,training_loss,7.668142795562744,,
1953,1915,training_loss,8.2083740234375,,
1954,1916,training_loss,8.483967781066895,,
1955,1917,training_loss,7.1463494300842285,,
1956,1918,training_loss,7.353969573974609,,
1957,1919,training_loss,6.680141925811768,,
1958,1920,training_loss,11.113759994506836,,
1959,1921,training_loss,7.20977258682251,,
1960,1922,training_loss,6.342014789581299,,
1961,1923,training_loss,52.711734771728516,,
1962,1924,training_loss,7.0939178466796875,,
1963,1925,training_loss,6.5003156661987305,,
1964,1926,training_loss,7.350681781768799,,
1965,1927,training_loss,8.006580352783203,,
1966,1928,training_loss,19.09992790222168,,
1967,1929,training_loss,8.544337272644043,,
1968,1930,training_loss,7.358146667480469,,
1969,1931,training_loss,46.84234619140625,,
1970,1932,training_loss,8.619479179382324,,
1971,1933,training_loss,15.996965408325195,,
1972,1934,training_loss,7.448342800140381,,
1973,1935,training_loss,7.250372886657715,,
1974,1936,training_loss,13.824531555175781,,
1975,1937,training_loss,6.900626182556152,,
1976,1938,training_loss,44.69321060180664,,
1977,1939,training_loss,8.944467544555664,,
1978,1940,training_loss,6.946855068206787,,
1979,1941,training_loss,8.351423263549805,,
1980,1942,training_loss,7.8601298332214355,,
1981,1943,training_loss,5.7946672439575195,,
1982,1944,training_loss,14.079241752624512,,
1983,1945,training_loss,7.553022861480713,,
1984,1946,training_loss,8.1669282913208,,
1985,1947,training_loss,14.035959243774414,,
1986,1948,training_loss,6.415596961975098,,
1987,1949,training_loss,7.462613105773926,,
1988,1950,training_loss,7.653820991516113,,
1989,1951,training_loss,52.534202575683594,,
1990,1952,training_loss,15.492351531982422,,
1991,1953,training_loss,6.616121768951416,,
1992,1954,training_loss,12.509427070617676,,
1993,1955,training_loss,10.726288795471191,,
1994,1956,training_loss,46.236358642578125,,
1995,1957,training_loss,6.839449882507324,,
1996,1958,training_loss,13.168023109436035,,
1997,1959,training_loss,6.328472137451172,,
1998,1960,training_loss,7.255918979644775,,
1999,1961,training_loss,15.909141540527344,,
2000,1962,training_loss,46.83021545410156,,
2001,1963,training_loss,7.231022357940674,,
2002,1964,training_loss,9.992086410522461,,
2003,1965,training_loss,6.179169654846191,,
2004,1966,training_loss,6.229160308837891,,
2005,1967,training_loss,7.489985466003418,,
2006,1968,training_loss,7.203597545623779,,
2007,1969,training_loss,7.395725250244141,,
2008,1970,training_loss,7.938665390014648,,
2009,1971,training_loss,6.372587203979492,,
2010,1972,training_loss,7.756659507751465,,
2011,1973,training_loss,8.505859375,,
2012,1974,training_loss,7.566282749176025,,
2013,1975,training_loss,12.255329132080078,,
2014,1976,training_loss,6.1023149490356445,,
2015,1977,training_loss,7.028362274169922,,
2016,1978,training_loss,44.93806457519531,,
2017,1979,training_loss,7.422302722930908,,
2018,1980,training_loss,8.035022735595703,,
2019,1981,training_loss,7.3650922775268555,,
2020,1982,training_loss,13.984882354736328,,
2021,1983,training_loss,8.31653881072998,,
2022,1984,training_loss,7.103931903839111,,
2023,1985,training_loss,8.682199478149414,,
2024,1986,training_loss,14.173583030700684,,
2025,1987,training_loss,14.844077110290527,,
2026,1988,training_loss,5.646025657653809,,
2027,1989,training_loss,8.432245254516602,,
2028,1990,training_loss,7.254074573516846,,
2029,1991,training_loss,12.357423782348633,,
2030,1992,training_loss,44.52671813964844,,
2031,1993,training_loss,6.471344947814941,,
2032,1994,training_loss,8.483654022216797,,
2033,1995,training_loss,5.971004486083984,,
2034,1996,training_loss,8.273846626281738,,
2035,1997,training_loss,9.672194480895996,,
2036,1998,training_loss,6.8144707679748535,,
2037,1999,training_loss,6.093564033508301,,
2038,2000,validation_loss,8.250114380490757,,
2039,2000,validation_acc,0.8663690476190476,,
2040,2000,training_loss,11.69838809967041,,
2041,2001,training_loss,45.029518127441406,,
2042,2002,training_loss,6.899980068206787,,
2043,2003,training_loss,6.8343000411987305,,
2044,2004,training_loss,23.329397201538086,,
2045,2005,training_loss,9.244030952453613,,
2046,2006,training_loss,12.865667343139648,,
2047,2007,training_loss,45.262855529785156,,
2048,2008,training_loss,7.385935306549072,,
2049,2009,training_loss,8.175251960754395,,
2050,2010,training_loss,8.314260482788086,,
2051,2011,training_loss,5.76713752746582,,
2052,2012,training_loss,6.767758369445801,,
2053,2013,training_loss,8.489521026611328,,
2054,2014,training_loss,12.782574653625488,,
2055,2015,training_loss,8.252079963684082,,
2056,2016,training_loss,6.702394485473633,,
2057,2017,training_loss,12.064594268798828,,
2058,2018,training_loss,7.104281425476074,,
2059,2019,training_loss,6.400997638702393,,
2060,2020,training_loss,7.120879650115967,,
2061,2021,training_loss,15.853711128234863,,
2062,2022,training_loss,16.49709129333496,,
2063,2023,training_loss,44.85698699951172,,
2064,2024,training_loss,7.009392261505127,,
2065,2025,training_loss,14.184892654418945,,
2066,2026,training_loss,8.805553436279297,,
2067,2027,training_loss,5.71919584274292,,
2068,2028,training_loss,7.0005059242248535,,
2069,2029,training_loss,43.17020034790039,,
2070,2030,training_loss,8.054308891296387,,
2071,2031,training_loss,7.822884559631348,,
2072,2032,training_loss,8.68004322052002,,
2073,2033,training_loss,14.292546272277832,,
2074,2034,training_loss,7.942566394805908,,
2075,2035,training_loss,7.740797519683838,,
2076,2036,training_loss,7.2552361488342285,,
2077,2037,training_loss,8.083663940429688,,
2078,2038,training_loss,6.6791462898254395,,
2079,2039,training_loss,7.850576400756836,,
2080,2040,training_loss,7.267833232879639,,
2081,2041,training_loss,7.8711113929748535,,
2082,2042,training_loss,7.5917439460754395,,
2083,2043,training_loss,6.753379821777344,,
2084,2044,training_loss,6.693989276885986,,
2085,2045,training_loss,6.141518592834473,,
2086,2046,training_loss,44.38903045654297,,
2087,2047,training_loss,6.3476738929748535,,
2088,2048,training_loss,7.608155250549316,,
2089,2049,training_loss,10.212947845458984,,
2090,2050,training_loss,6.956690788269043,,
2091,2051,training_loss,13.38187313079834,,
2092,2052,training_loss,9.7328519821167,,
2093,2053,training_loss,6.0752482414245605,,
2094,2054,training_loss,14.02049446105957,,
2095,2055,training_loss,7.671342849731445,,
2096,2056,training_loss,7.348674774169922,,
